Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
bonnyfone/vectalign-samples,0,1,1,0,0,0,0,0,0,1.0,41885595,bonnyfone/vectalign-samples,https://github.com/bonnyfone/vectalign-samples,2015-09-03 21:51:56,Java,,60,12,60,0
ZapBlasterson/crushpaper,0,0,0,0,0,1,2,0,0,0.0,34887131,ZapBlasterson/crushpaper,https://github.com/ZapBlasterson/crushpaper,2015-05-01 02:47:53,Java,,59,5,59,0
xiprox/Hummingbird-for-Android,0,1,0,0,0,1,2,0,0,1.0,25658608,xiprox/Hummingbird-for-Android,https://github.com/xiprox/Hummingbird-for-Android,2014-10-23 21:25:20,Java,,58,18,58,0
Sherchen/WaveHeartRate,0,1,1,0,0,0,0,0,0,0.0,31584449,Sherchen/WaveHeartRate,https://github.com/Sherchen/WaveHeartRate,2015-03-03 07:08:50,Java,,57,27,57,0
goodbranch/ContentResolverDemo,1,2,0,0,0,1,2,0,9,0.0,64581259,goodbranch/ContentResolverDemo,https://github.com/goodbranch/ContentResolverDemo,2016-07-31 07:02:42,Java,,56,18,56,1
kamikat/toast-compat,0,2,0,0,0,0,3,0,0,2.0,62808445,kamikat/toast-compat,https://github.com/kamikat/toast-compat,2016-07-07 13:22:46,Java,,55,3,55,1
humblerookie/centerlockrecyclerview,0,0,0,0,0,0,1,0,0,0.0,34475702,humblerookie/centerlockrecyclerview,https://github.com/humblerookie/centerlockrecyclerview,2015-04-23 19:02:19,Java,,54,13,54,0
anastr/SimpleTargetView,2,5,4,0,0,0,1,0,2,5.0,64289124,anastr/SimpleTargetView,https://github.com/anastr/SimpleTargetView,2016-07-27 07:58:14,Java,,53,13,53,0
dpreussler/mockitoid,0,2,0,0,0,0,2,0,5,4.0,48366700,dpreussler/mockitoid,https://github.com/dpreussler/mockitoid,2015-12-21 10:49:10,Java,,52,1,52,0
captain-miao/Android_M_requestPermissions,8,1,1,0,0,2,7,0,0,7.0,44744898,captain-miao/Android_M_requestPermissions,https://github.com/captain-miao/Android_M_requestPermissions,2015-10-22 12:53:04,Java,,51,18,51,0
yhsj0919/YHUtils,0,0,0,0,0,0,0,0,0,0.0,34502201,yhsj0919/YHUtils,https://github.com/yhsj0919/YHUtils,2015-04-24 06:37:33,Java,,50,28,50,0
satya164/react-native-in-app-purchase,10,0,0,0,0,0,5,0,5,4.0,46366668,satya164/react-native-in-app-purchase,https://github.com/satya164/react-native-in-app-purchase,2015-11-17 18:25:36,Java,,49,10,49,2
spincast/spincast-framework,0,1,0,0,0,2,10,0,0,0.0,56924959,spincast/spincast-framework,https://github.com/spincast/spincast-framework,2016-04-23 15:00:47,Java,,47,0,47,0
substratum/interfacer,0,0,0,0,0,0,0,0,0,0.0,62927311,substratum/interfacer,https://github.com/substratum/interfacer,2016-07-09 02:00:07,Java,,46,60,46,0
nlpie/biomedicus,15,2,0,0,0,7,20,0,0,0.0,51161341,nlpie/biomedicus,https://github.com/nlpie/biomedicus,2016-02-05 17:09:58,Java,,45,10,45,24
ChintanRathod/HintSpinnerAdapter,0,1,1,0,0,0,0,0,0,0.0,44994558,ChintanRathod/HintSpinnerAdapter,https://github.com/ChintanRathod/HintSpinnerAdapter,2015-10-26 20:16:02,Java,,44,8,44,0
codeclou/kitchen-duty-plugin-for-atlassian-jira,7,1,0,0,0,1,8,0,0,0.0,45333481,codeclou/kitchen-duty-plugin-for-atlassian-jira,https://github.com/codeclou/kitchen-duty-plugin-for-atlassian-jira,2015-11-01 09:38:56,Java,,43,16,43,0
lucasferreira/react-native-simpledialog-android,4,3,0,0,0,0,4,0,5,6.5,45624411,lucasferreira/react-native-simpledialog-android,https://github.com/lucasferreira/react-native-simpledialog-android,2015-11-05 16:35:20,Java,,42,21,42,0
JackFish/jfinal-weixin,6,1,0,0,0,0,1,0,1,5.0,45024480,JackFish/jfinal-weixin,https://github.com/JackFish/jfinal-weixin,2015-10-27 07:38:18,Java,,41,17,41,0
inovex/tango-ar-navigation-example,5,1,0,0,0,0,2,0,2,0.0,57878138,inovex/tango-ar-navigation-example,https://github.com/inovex/tango-ar-navigation-example,2016-05-02 09:28:09,Java,,40,22,40,1
DanielMichalski/spring-web-rss-channels,7,9,0,2,0,2,11,0,0,3.0,26408956,DanielMichalski/spring-web-rss-channels,https://github.com/DanielMichalski/spring-web-rss-channels,2014-11-09 20:58:58,Java,,39,23,39,0
youaremoon/easy-trace,0,0,0,0,0,0,0,0,0,2.0,48903967,youaremoon/easy-trace,https://github.com/youaremoon/easy-trace,2016-01-02 08:41:16,Java,,38,36,38,1
McoyJiang/McoySnap,0,2,2,0,0,0,0,0,0,3.0,62866324,McoyJiang/McoySnap,https://github.com/McoyJiang/McoySnap,2016-07-08 07:01:08,Java,,37,6,37,2
jzj1993/ObservableScrollView,0,0,0,0,0,0,0,0,0,3.0,64749697,jzj1993/ObservableScrollView,https://github.com/jzj1993/ObservableScrollView,2016-08-02 11:01:29,Java,,36,19,36,0
amapapi/LocationService,15,0,0,0,0,0,1,0,0,13.0,35587171,amapapi/LocationService,https://github.com/amapapi/LocationService,2015-05-14 02:50:18,Java,,35,15,35,0
popeen/Booksonic-LegacyServer,6,0,0,0,0,6,10,0,0,0.0,44318726,popeen/Booksonic-LegacyServer,https://github.com/popeen/Booksonic-LegacyServer,2015-10-15 13:18:50,Java,,34,18,34,43
mandmLeee/GetApk,3,3,0,0,0,0,0,0,0,0.0,35592020,mandmLeee/GetApk,https://github.com/mandmLeee/GetApk,2015-05-14 05:10:10,Java,,33,22,33,1
petablox/petablox,4,1,0,0,0,0,1,1,0,0.0,48297555,petablox/petablox,https://github.com/petablox/petablox,2015-12-19 21:20:56,Java,,32,6,32,15
remobile/react-native-camera,10,6,1,0,0,0,0,1,1,5.0,46250123,remobile/react-native-camera,https://github.com/remobile/react-native-camera,2015-11-16 03:36:04,Java,,31,3,31,6
schordas/SchematicPlanets,0,0,0,0,0,0,0,0,0,0.0,42670422,schordas/SchematicPlanets,https://github.com/schordas/SchematicPlanets,2015-09-17 17:20:13,Java,,29,13,29,0
JuneLeGency/TinderCardDemo,0,2,1,0,0,0,1,0,0,0.0,35335925,JuneLeGency/TinderCardDemo,https://github.com/JuneLeGency/TinderCardDemo,2015-05-09 16:30:29,Java,,28,11,28,0
lzwjava/WeShare,0,2,1,0,0,0,1,0,0,0.0,35013792,lzwjava/WeShare,https://github.com/lzwjava/WeShare,2015-05-04 04:20:25,Java,,27,9,27,1
anhtuan98/uitanpr2,0,0,0,0,0,0,0,0,0,0.0,34992857,anhtuan98/uitanpr2,https://github.com/anhtuan98/uitanpr2,2015-05-03 16:40:05,Java,,26,26,26,9
RockySteveJobs/TaskManager,0,0,0,0,0,1,1,0,0,0.0,61886769,RockySteveJobs/TaskManager,https://github.com/RockySteveJobs/TaskManager,2016-06-24 13:35:08,Java,,25,7,25,0
induwarabas/simple-event-loop,0,0,0,0,0,0,1,0,1,10.0,43236793,induwarabas/simple-event-loop,https://github.com/induwarabas/simple-event-loop,2015-09-27 06:19:49,Java,,24,11,24,1
burakdede/hoodie,2,3,0,0,0,0,1,0,0,0.0,44340346,burakdede/hoodie,https://github.com/burakdede/hoodie,2015-10-15 19:28:04,Java,,23,1,23,0
amatkivskiy/MaterialDrawer-Xamarin,4,3,0,0,0,0,3,0,4,4.0,35486678,amatkivskiy/MaterialDrawer-Xamarin,https://github.com/amatkivskiy/MaterialDrawer-Xamarin,2015-05-12 12:31:01,Java,,22,10,22,0
david-oswald/jc_curve25519,7,0,0,0,0,0,0,0,0,0.0,40658357,david-oswald/jc_curve25519,https://github.com/david-oswald/jc_curve25519,2015-08-13 12:46:38,Java,,21,4,21,1
roxrook/rectangle-grid-layout,1,2,0,0,0,0,1,0,2,3.0,44226187,roxrook/rectangle-grid-layout,https://github.com/roxrook/rectangle-grid-layout,2015-10-14 05:35:05,Java,,20,10,20,1
myfear/WildFlySwarmDockerSample,0,0,0,0,0,0,0,0,0,0.0,43740801,myfear/WildFlySwarmDockerSample,https://github.com/myfear/WildFlySwarmDockerSample,2015-10-06 09:17:48,Java,,19,18,19,1
D2KLab/sentinel,10,1,0,0,0,1,2,0,0,2.0,44960381,D2KLab/sentinel,https://github.com/D2KLab/sentinel,2015-10-26 10:06:45,Java,,17,8,17,2
topobyte/osm4j-core,0,0,0,0,0,2,3,0,0,0.0,44139791,topobyte/osm4j-core,https://github.com/topobyte/osm4j-core,2015-10-12 23:30:00,Java,,16,2,16,0
Testudinate/Java-SE,0,0,0,0,0,0,0,0,0,0.0,45076955,Testudinate/Java-SE,https://github.com/Testudinate/Java-SE,2015-10-27 23:42:04,Java,,15,3,15,0
loopeer/CoordinateLayoutDemo,0,1,1,0,0,0,0,0,0,0.0,42562946,loopeer/CoordinateLayoutDemo,https://github.com/loopeer/CoordinateLayoutDemo,2015-09-16 03:42:24,Java,,14,3,14,0
mapleqin/Android-ParallaxRefresh,1,2,2,0,0,0,1,0,0,3.0,41932083,mapleqin/Android-ParallaxRefresh,https://github.com/mapleqin/Android-ParallaxRefresh,2015-09-04 18:37:14,Java,,13,4,13,1
sreejesh79/android-socket.io-demo,0,0,0,0,0,0,0,0,0,0.0,35402802,sreejesh79/android-socket.io-demo,https://github.com/sreejesh79/android-socket.io-demo,2015-05-11 04:51:21,Java,,12,13,12,0
dhatim/dropwizard-metrics-elasticsearch,7,2,0,0,0,0,2,0,1,3.0,44258071,dhatim/dropwizard-metrics-elasticsearch,https://github.com/dhatim/dropwizard-metrics-elasticsearch,2015-10-14 15:42:04,Java,,11,2,11,1
paulrademacher/lenny,7,0,0,0,0,0,0,0,13,5.0,35402971,paulrademacher/lenny,https://github.com/paulrademacher/lenny,2015-05-11 04:56:50,Java,,10,1,10,0
alexanderlz/jenkins-pagerduty-plugin,39,9,0,0,0,4,11,0,1,0.0,42614042,alexanderlz/jenkins-pagerduty-plugin,https://github.com/alexanderlz/jenkins-pagerduty-plugin,2015-09-16 21:20:28,Java,,9,22,9,6
abujabal/Freebase-to-Neo4j,3,0,0,0,0,0,0,0,1,0.0,43066711,abujabal/Freebase-to-Neo4j,https://github.com/abujabal/Freebase-to-Neo4j,2015-09-24 12:56:09,Java,,7,6,7,1
macalinao/IEEE754Converter,0,3,0,0,0,0,0,0,0,0.0,35003216,macalinao/IEEE754Converter,https://github.com/macalinao/IEEE754Converter,2015-05-03 22:36:58,Java,,6,3,6,0
NarenPamza/Merchant-Guide-to-Galaxy,0,0,0,0,0,0,0,0,0,0.0,34942856,NarenPamza/Merchant-Guide-to-Galaxy,https://github.com/NarenPamza/Merchant-Guide-to-Galaxy,2015-05-02 09:52:46,Java,,5,5,5,0
thomasdarimont/spring-boot-jee-web-example,0,0,0,0,0,0,0,0,2,0.0,35477184,thomasdarimont/spring-boot-jee-web-example,https://github.com/thomasdarimont/spring-boot-jee-web-example,2015-05-12 08:49:09,Java,,4,0,4,0
maany/openmrs-module-oauth2,0,0,0,0,0,0,0,0,0,0.0,34941503,maany/openmrs-module-oauth2,https://github.com/maany/openmrs-module-oauth2,2015-05-02 08:58:29,Java,,3,10,3,2
andreypetrov/CopdApp,0,0,0,0,0,0,0,0,0,0.0,35404728,andreypetrov/CopdApp,https://github.com/andreypetrov/CopdApp,2015-05-11 05:48:20,Java,,2,1,2,0
devoncarew/tools,9,0,0,0,0,0,0,0,0,0.0,34923732,devoncarew/tools,https://github.com/devoncarew/tools,2015-05-01 20:58:27,Java,,1,0,1,3
