repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
180,cgmartin/ZF2FileUploadExamples,3.0,0.0,0.0,0.0,57.0,6.0,13.0,19.0,0.0,2.0,2.0,0.0,30.0
181,onassar/PHP-Premailer,1.0,0.0,0.0,0.0,22.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,9.0
182,laravelbook/laravel4-powerpack,6.0,0.0,0.0,0.0,26.0,3.0,7.0,10.0,2.0,5.0,7.0,0.0,8.0
183,madewithlove/illuminate-psr-cache-bridge,5.0,0.0,4.0,0.0,69.0,1.0,6.0,7.0,0.0,13.0,13.0,0.0,6.0
184,zendframework/ZendPdf,30.0,0.0,0.0,0.0,177.0,9.0,12.0,21.0,5.0,9.0,14.0,0.0,6.0
185,webdevops/clitools,8.0,1420.0,20.0,20.0,600.0,28.0,62.0,90.0,4.0,27.0,31.0,2.0,68.0
186,veritrans/veritrans-php,24.0,0.0,1.0,0.0,176.0,1.0,52.0,53.0,0.0,54.0,54.0,0.0,33.0
187,bugsafe/WeReport,1.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0
188,stephpy/timeline,13.0,0.0,8.0,0.0,137.0,1.0,19.0,20.0,0.0,29.0,29.0,0.0,9.0
189,phpish/shopify_app-skeleton,2.0,0.0,0.0,0.0,11.0,35.0,10.0,45.0,2.0,1.0,3.0,0.0,6.0
190,jonathan-dejong/simple-jwt-authentication,11.0,0.0,5.0,0.0,41.0,13.0,44.0,57.0,1.0,10.0,11.0,0.0,3.0
191,oscarotero/social-links,17.0,0.0,30.0,0.0,138.0,2.0,11.0,13.0,0.0,19.0,19.0,2.0,30.0
192,yasirsiddiqui/php-google-cloud-print,6.0,0.0,0.0,0.0,29.0,9.0,26.0,35.0,0.0,6.0,6.0,0.0,9.0
193,jameschz/hush,8.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,13.0
194,UndefinedOffset/SortableGridField,36.0,0.0,0.0,0.0,301.0,6.0,77.0,83.0,1.0,51.0,52.0,6.0,51.0
195,EnlighterJS/Plugin.WordPress,6.0,101.0,18.0,1.0,257.0,15.0,296.0,311.0,0.0,7.0,7.0,2.0,57.0
196,hugofirth/laravel-mailchimp,10.0,0.0,5.0,0.0,35.0,17.0,15.0,32.0,2.0,10.0,12.0,0.0,9.0
197,MiniCodeMonkey/amazon-alexa-php,2.0,0.0,0.0,0.0,13.0,4.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0
198,humanmade/Falcon,10.0,0.0,0.0,0.0,207.0,8.0,40.0,48.0,3.0,16.0,19.0,0.0,8.0
199,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
