repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
98,chrislusf/seaweedfs,208.0,179.0,30.0,567.0,7190.0,61.0,1787.0,1848.0,6.0,644.0,650.0,0.0,191.0
99,v2fly/v2ray-core,134.0,28507.0,30.0,900.0,6153.0,33.0,468.0,501.0,23.0,681.0,704.0,1.0,67.0
100,sumory/log4go,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,arr-dev/ssh-config,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
102,Andresnds/go-stellar,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
103,pith/dotfiles,2.0,0.0,0.0,0.0,26.0,3.0,1.0,4.0,0.0,4.0,4.0,0.0,3.0
104,rogpeppe/rjson,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
105,hit9/go-ipaddress,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
106,seifer/go-mp4,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
107,vicanso/varnish-agent,2.0,0.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
108,y9v/cities-api,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
109,lunny/alipay,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
110,vbehar/openshift-cucumber,2.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0
111,polds/logrus-papertrail-hook,5.0,0.0,0.0,0.0,29.0,1.0,4.0,5.0,0.0,8.0,8.0,1.0,13.0
112,superhx/mark,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
113,ndeloof/docker-gc,3.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
114,ccpgames/aggregateD,3.0,21.0,4.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
115,y13i/j2y,2.0,41.0,3.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
116,dcu/onetouch-ssh,6.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
117,writeas/siteshot,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
118,18F/shipper,3.0,5809.0,7.0,7.0,25.0,5.0,6.0,11.0,0.0,1.0,1.0,0.0,6.0
119,splace/joysticks,1.0,0.0,0.0,0.0,127.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,35.0
120,jgautheron/codename-generator,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
